##1
#EAN Location Code,0,13,0
#Company Name,0,50,0
#Customer Code,0,25,0
#Short Name,0,10,0
#
|8853966026551|บริษัท เซ็นคาร์ จำกัด (สาขาเพชรเกษม)              |982321                   |CFOUR    
|8853966026568|บริษัท เซ็นคาร์ จำกัด (สาขารามอินทรา)             |982542                   |CFOUR    
|8853966026575|บริษัท เซ็นคาร์ จำกัด (สาขาแจ้งวัฒนะ)             |982615                   |CFOUR    
|8853966026582|บริษัท เซ็นคาร์ จำกัด (สาขารัตนาธิเบศ์)           |982643                   |CFOUR    
|8853966026599|บริษัท เซ็นคาร์ จำกัด (สาขาพระราม 4)              |982688                   |CFOUR    
|8853966026605|บริษัท เซ็นคาร์ จำกัด (สาขาบางแค)                 |982789                   |CFOUR    
|8853966026612|บริษัท เซ็นคาร์ จำกัด (สาขาเพชรเกษม)              |982797                   |CFOUR    
|8853966026629|บริษัท เซ็นคาร์ จำกดั (สาขาบางบอน)                |982808                   |CFOUR    
|8853966026636|บริษัท เซ็นคาร์ จำกดั (สาขาบางปะกอก)              |982854                   |CFOUR    
|8853966026643|บริษัท เซ็นคาร์ จำกดั (สาขาอ่อนนุช)               |982898                   |CFOUR    
|8853966026650|บริษัท เซ็นคาร์ จำกัด (สาขาสำโรง)                 |982899                   |CFOUR    
|8853966027237|บมจ.บิ๊กซีซูเปอร์เซ็นเตอร์ (สาขาวังน้อย2)         |983549                   |BIGC    
|8853966030527|บริษัท เซ็นคาร์ จำกัด (สาขาลาดพร้าว)              |983021                   |CFOUR    
|8853966030534|บริษัท เซ็นคาร์ จำกัด (สาขาพัทยา)                 |321127                   |CFOUR    
|8853966036390|บริษัท เซ็นคาร์ จำกัด (สาขาหาดใหญ่)               |681085                   |CFOUR    
|8853966040601|บริษัท เซ็นคาร์ จำกัด (สาขาฉะเชิงเทรา)            |311059                   |CFOUR    
|8853966040618|บริษัท เซ็นคาร์ จำกัด (สาขาภูเก็ต)                |641065                   |CFOUR    
|8853966040625|บริษัท เซ็นคาร์ จำกัด (สาขานครศรีธรรมราช)         |731115                   |CFOUR    
|8853966040823|บริษัท เซ็นคาร์ จำกัด (สาขาอิสรภาพ)               |983213                   |CFOUR    
|8853966042414|บริษัท  เซ็นคาร์  จำกัด  (สาขาชลบุรี)             |321134                   |CFOUR    
|8853966043145|บริษัท  เซ็นคาร์  จำกัด (สาขาพระราม2)             |983336                   |CFOUR    
|8853966044173|บริษัท  เซ็นคาร์ จำกัด  (สาขาคลอง3)               |983341                   |CFOUR    
|8853966045132|บริษัท  เซ็นคาร์ จำกัด (สาขาสุขาภิบาล 1)          |983349                   |CFOUR    
|8853966045149|บริษัท  เซ็นคาร์ จำกัด (สาขาหนองจอก)              |983352                   |CFOUR    
|8853966045156|บริษัท  เซ็นคาร์  จำกัด (สาขาสวนหลวง,อุดมสุข)     |983363                   |CFOUR    
|8853966047051|บริษัท เซ็นคาร์ จำกัด (สาขาร่มเกล้า)              |983404                   |CFOUR    
|8853966047068|บริษัท  เซ็นคาร์ จำกัด (สาขาหางดง)                |011193                   |CFOUR    
|8853966047075|บริษัท  เซ็นคาร์ จำกัด (สาขาสายไหม)               |983390                   |CFOUR    
|8853966047341|บริษัท เซ็นคาร์ จำกัด (สาขาสุขาภิบาล 5 )          |983396                   |CFOUR    
|8853966047358|บริษัท  เซ็นคาร์ จำกัด (สาขาประชาอุทิศ)           |983405                   |CFOUR    
|8853966047419|บริษัท เซ็นคาร์ จำกัด (สาขาอุดร)                  |431105                   |CFOUR    
|8853966047426|บริษัท เซ็นคาร์ จำกัด (สาขาชลบุรีเซ็นทรัล)        |321136                   |CFOUR    
|8853966047549|บริษัท เซ็นคาร์ จำกัด (บางโพ)                     |983425                   |CFOUR    
|8853966047556|บริษัท เซ็นคาร์ จำกัด (สาขาลพบุรี)                |391111                   |CFOUR    
|8853966047617|บริษัท เซ็นคาร์ จำกัด (ลำลูกกาคลอง4)              |983426                   |CFOUR    
|8853966047884|บริษัท เซ็นคาร์ จำกัด (สาขาชุมพร)                 |611102                   |CFOUR    
|8853966047907|บริษัท เซ็นคาร์ จำกัด (ซิตี้เออร์เบ็นสแควร์)      |983432                   |CFOUR    
|8853966048720|บริษัท เซ็นคาร์ จำกัด (สาขาหทัยราษฏร์)            |983442                   |CFOUR    
|8853966049246|บมจ.บิ๊กซีซูเปอร์เซ็นเตอร์ (สาขาวังน้อย2)         |983549                   |BIGC    
|8854303001019|บิ๊กซี (WS:วงศ์สว่าง)                             |982006                   |BIGC    
|8854303001026|บิ๊กซี (CW:สาขาแจ้งวัฒนะ)                         |982076                   |BIGC    
|8854303001033|บิ๊กซี (RB:สาขาราษฎร์บูรณะ)                       |982079                   |BIGC    
|8854303001040|บิ๊กซี (PT:สาขาพัทยา)                             |321118                   |BIGC    
|8854303001057|บิ๊กซี (RD:สาขาราชดำริห์)                         |982011                   |BIGC    
|8854303001064|บิ๊กซี (BP:สาขาบางพลี)                            |982084                   |BIGC    
|8854303001071|บิ๊กซี (NP:สาขานครปฐม)                            |261042                   |BIGC    
|8854303001088|บิ๊กซี (RS:สาขาที่3)                              |981907                   |BIGC    
|8854303001095|บริษัท อุดรบิ๊กซี จำกัด (UD)                      |431098                   |BIGC    
|8854303001101|บริษัท บิ๊กซี แฟรี่ จำกัด (KK)                    |451126                   |BIGC    
|8854303001118|บิ๊กซี ซูเปอร์เซ็นเตอร์  บมจ. (KR)                |511200                   |BIGC    
|8854303001125|บิ๊กซี (ST:สาขาสุราษฎร์ธานี)                      |741124                   |BIGC    
|8854303001132|บริษัท พิษณุโลกบิ๊กซี จำกัด  (PL)                 |131074                   |BIGC    
|8854303001149|บิ๊กซี (RT:สาขารัตนาธิเบศร์)                      |982167                   |BIGC    
|8854303001156|บิ๊กซี (RY:สาขาระยอง)                             |331047                   |BIGC    
|8854303001163|บิ๊กซี (RM:สาขาธนบุรี-ปากท่อ)                     |982258                   |BIGC    
|8854303001170|บริษัท เชียงรายบิ๊กซี จำกัด (CR)                  |191103                   |BIGC    
|8854303001187|บิ๊กซี (LG:สาขาลำปาง)                             |031077                   |BIGC    
|8854303001194|บิ๊กซี (LB:สาขาลพบุรี)                            |391105                   |BIGC    
|8854303001200|บิ๊กซี (PB:สาขาเพชรบุรี)                          |221056                   |BIGC    
|8854303001217|บิ๊กซี (HY:สาขาหาดใหญ่)                           |681073                   |BIGC    
|8854303001224|บิ๊กซี (HM:สาขาหัวหมาก)                           |982718                   |BIGC    
|8854303001231|บิ๊กซี (SM:สาขาสมุทรปราการ)                       |982723                   |BIGC    
|8854303001248|บิ๊กซี (UB:สาขาอุบลราชธานี)                       |551091                   |BIGC    
|8854303001255|บิ๊กซี (DM:สาขาดอนเมือง)                          |982792                   |BIGC    
|8854303001262|บิ๊กซี (FI:สาขาแฟชั่นไอซ์แลนด์)                   |982793                   |BIGC    
|8854303001279|บริษัท เชียงใหม่บิ๊กซี (2001) จำกัด (CM)          |11166                    |BIGC     
|8854303001286|บิ๊กซี (SW:สาขาสุขสวัสดิ์)                        |982846                   |BIGC    
|8854303001293|บิ๊กซี (PK:สาขาภูเก็ต)                            |641063                   |BIGC    
|8854303001309|บิ๊กซี (BN:สาขาบางนา)                             |982884                   |BIGC    
|8854303001316|บิ๊กซี (LD:สาขาลาดพร้าว)                          |982929                   |BIGC    
|8854303001323|บริษัท บิ๊กซี (DK:สาขาดาวคะนองสาขาที่40)          |982933                   |BIGC    
|8854303001330|บริษัท บิ๊กซี (TNBC:สาขา ติวานนท์)                |982934                   |BIGC    
|8854303001347|บริษัท บิ๊กซี (สาขาพัทยา 2)                       |321126                   |BIGC    
|8854303001354|บริษิท บิ๊กซี (สาขานครสวรรค์)                     |61173                    |BIGC     
|8854303001361|บริษัท บิ๊กซี (SP:สาขาสะพานควาย)(136)             |983031                   |BIGC    
|8854303001378|บริษิท บิ๊กซี (CC:ฉะเชิงเทรา)(137)                |311057                   |BIGC    
|8854303001385|บริษัท บิ๊กซี  (สาขาสำโรง)                        |983102                   |BIGC    
|8854303001392|บริาท บิ๊กซี  (สาขาปัตตานี)                       |691029                   |BIGC    
|8854303001408|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (สาขาสุรินทร์)|531095                   |BIGC    
|8854303001415|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (สาขาอ้อมใหญ่)|983157                   |BIGC    
|8854303001422|บริษัท บิ๊กซี(LM:สาขาเพชรเกษม)                    |983170                   |BIGC    
|8854303001439|บิ๊กซี (SU สุขาภิบาล 3 )                          |983200                   |BIGC    
|8854303001446|บริษัท บิ๊กซี(LM:สาขา (เอกมัย)                    |983171                   |BIGC    
|8854303003013|บิ๊กซี (LPWONGW:สาขาLPวงเวียนใหญ่)                |983045                   |BIGC    
|8854303003143|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (502)         |983181                   |BIGC    
|8854303005017|บิ๊กซี (LPSENAN:สาขาLPเสนานิคม)                   |983181                   |BIGC    
|8854303005024|บริษัท บิ๊กซี(LPPRACH:LP ประชาสงเคราะห์)          |983043                   |BIGC    
|8854303005031|บริษัท บิ๊กซี(LPPRACH:LP นวนคร)                   |983156                   |BIGC    
|8854303006014|บริษัท บิ๊กซี (LPSUKHU:สาขา LP สุขุมวิท)          |983042                   |BIGC    
|8854303007073|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (502)         |983181                   |BIGC    
|8854303009329|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด(500)          |                         |BIGC          
|8854303009992|บิ๊กซี สำนักงานใหญ่ (999)                         |                         |BIGC          
|8859061116029|บ.เอ็มเอ็ม เมก้า มาเก็ต (ไทยแลนด์) จก.            |983833                   |MM    
|8859061116036|บ.เอ็มเอ็ม มาร์เก็ต (ไทยแลนด์) จก.                |983833                   |MM    
|8859061116043|บ.เอ็มเอ็ม เมก้า มาเก็ต (ไทยแลนด์) จก.            |983833                   |MM    
|8859061116067|บ.เอ็มเอ็ม เมก้า (ไทยแลนด์) จก.                   |983833                   |MM    
|8859061116074|บจก.เอ็มเอ็ม เมก้า มาร์เก็ต (ทยแลนด์) (เอกชัย)    |983833                   |MM    
|8859061116500|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด(502)          |983181                   |BIGC    
|8859061116517|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ (วังน้อย2)          |983549                   |BIGC    
|8859061116524|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (502)         |983181                   |BIGC    
|8859061116548|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด               |983181                   |BIGC    
|8859061116555|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด               |983181                   |BIGC    
|8859061116586|บริษัท บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด(91915)        |983181                   |BIGC    
|8859061116593|บมจ.บิ๊กซีซูเปอร์เซ็นเตอร์(คลังบางนา)             |983181                   |BIGC    
|8859061116623|บิ๊กซี (คลังครอสด็อค ธัญบุรี)                     |983181                   |BIGC    
|8859061116647|บ.เอ็มเอ็ม เมก้า มาร์เก็ต (ไทยแลนด์) จก.          |983833                   |MM    
|8859061116678|บมจ.บิ๊กซีซูเปอร์เซ็นเตอร์(คลังสุราษฎร์ธานี)      |983181                   |BIGC    
|8859061116685|บ.บิ๊กซี ศูนย์กระจายสินค้า บางปะอิน (91101)       |983181                   |BIGC    
|8859786402025|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก. สาขาเชียงใหม่ 1        |11207                    |CFW     
|8859786402032|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก. สาขาอมตะ               |321152                   |CFW    
|8859786402049|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก. สาขาพัทยา1             |321153                   |CFW    
|8859786402056|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก. สาขาพระราม 2           |983914                   |CFW    
|8859786402063|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก. สาขารังสิต             |983920                   |CFW    
|8859786402070|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาที่ 1 (ศรีนครินทร์) |983905                   |CFW    
|8859786402087|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขารามคำแหง1           |983922                   |CFW    
|8859786402094|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาภูเก็ต1 (ราไวย์)    |983927                   |CFW    
|8859786402100|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาศูนย์รังสิต         |983920                   |CFW    
|8859786402117|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาภูเก็ต2 (ซิตี้)     |983933                   |CFW    
|8859786402131|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาเจริญราษฎร์         |983937                   |CFW    
|8859786402148|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาอุดรธานี            |983942                   |CFW    
|8859786402155|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาขอนแก่น             |983941                   |CFW    
|8859786402162|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาหาดใหญ่             |983947                   |CFW    
|8859786402193|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาระยอง               |983964                   |CFW    
|8859786499995|บ.เซ็นทรัลฟู้ดโฮลเซลล์ จก.สาขาที่ 1 (ศรีนครินทร์) |983905                   |CFW    
|886          |บมจ. ซีพีแอ็กซ์ตร้า (คลังเอเอฟซี-บางนา)           |983882                   |MAKRO    
|89           |บมจ. ซีพีแอ็กซ์ตร้า สาขาพิษณุโลก 2 (สาขาที่ 89)   |131079                   |MAKRO    
|890          |บมจ. ซีพีแอ็กซ์ตร้า คลังสินค้าดีซีวังน้อย         |983946                   |MAKRO    
|896          |บมจ. ซีพีแอ็กซ์ตร้า สาขาเอฟซี ลาดกระบัง           |983975                   |MAKRO    
|897          |บมจ. ซีพีแอ็กซ์ตร้า สาขาเอฟซี บางกอกพอร์ต         |983976                   |MAKRO    
|9            |บมจ.  ซีพีแอ็กซ์ตร้า สาขาที่ 9 (หาดใหญ่)          |681024                   |MAKRO    
|918          |บริษัท เอก-ชัย ดีสทริบิวชั่นซิลเทม จำกัด          |983657                   |LOTUS    
|95           |บมจ. ซีพีแอ็กซ์ตร้า สยามโฟรเซ่น สาขาศรีราชา       |983972                   |MAKRO    
|96           |บมจ. ซีพีแอ็กซ์ตร้า สาขาที่ 96 (ทาวน์อินทาวน์)    |983710                   |MAKRO    
|97           |บมจ. ซีพีแอ็กซ์ตสาขาที่ 97 สยามโฟรเซ่น (ถนนจันทน์)|983715                   |MAKRO    
|981          |บริษัท เอก-ชัย ดีสทริบิวชั่นซิสเทม จำกัด          |983917                   |LOTUS    
|991          |บมจ. ซีพีแอ็กตร้า DC สุราษฎร์ธานี                 |983960                   |MAKRO    
|ADVANCE-EDI  |ADVANCE-EDI                                       |                         |AIC          
|DCSP         |บริษัท เดอะมอลล์กรุ๊ป จำกัด                       |983763                   |THEMALL    
|M02          |บ.เดอะมอลล์ กรุ๊ป จก.สำนักงานใหญ่                 |981881                   |THEMALL    
|M03          |บ.เดอะมอลล์ กรุ๊ป จก. สาขาที่ 00002               |981882                   |THEMALL    
|M05          |บ.เดอะมอลล์ กรุ๊ป จก. สาขาที่ 00004               |981883                   |THEMALL    
|M06          |บ.เดอะมอลล์ กรุ๊ป จก. สาขาที่ 00005               |981887                   |THEMALL    
|M07          |บ.เดอะมอลล์ กรุ๊ป จก. สาขาที่ 00006               |981888                   |THEMALL    
|M08          |บ.เดอะมอลล์ กรุ๊ป จก. สาขาที่ 00007               |981889                   |THEMALL    
|M09          |บ.ซิตี้มอลล์กรุ๊ป จำ.สำนักงานใหญ่                 |982247                   |THEMALL    
|M10          |บ.เดอะมอลล์ราชสีมา จก.สำนักงานใหญ่                |511197                   |THEMALL    
|M11          |บ.สยามพารากอน รีเทล สำนักงานใหญ๋                  |983217                   |THEMALL    
|M14          |บริษัท หัวหิน รีเทล จำกัด                         |211139                   |THEMALL    
|M17          |บ.ซิตี้มอลล์กรุ๊ป จก. สาขาที่ 00001               |983688                   |THEMALL    
|PPT00        |บริษัท เดอะมอลล์กรุ๊ป จำกัด                       |983763                   |TMALL    
|TD           |บริษัท ที ดี ตะวันแดง จำกัด                       |983855                   |TD    
|W101         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W121         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W131         |CP.7-ELEVEN                                       |982027                   |SEVEN    
|W141         |CP.7-ELEVEN                                       |982027                   |SEVEN    
|W151         |CP.7-ELEVEN                                       |982027                   |SEVEN    
|W161         |CP.7-ELEVEN                                       |982027                   |SEVEN    
|W201         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W301         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W401         |CP  7-ELEVEN                                      |982027                   |SEVEN    
|W501         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W601         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W701         |CP.7-ELEVEN                                       |982027                   |SEVEN    
|W801         |CP. 7-ELEVEN                                      |982027                   |SEVEN    
|W901         |CP. 7-ELEVEN                                      |982027                   |    
